id	registered_utc	family	rule	params	spec_sha	code_sha	split_sha	outcome_law_sha	null_seed	parent_trial	selection_rule	days	coverage	delay_med_s	err_rate_hg	err_rate_nkd	err_rate_si	walls_hg	walls_nkd	walls_si	hg_usd_day	nkd_usd_day	si_usd_day	mdd_hg	mdd_nkd	mdd_si	replay_skips	null_margin	verdict	note
sweep25-017	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	C_PULLBACK_JOINT/1800/NKD	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	65	0.0551005						0.108108			-51.3532			4354.09		34	0.991504	KILL	ZONE-ANCHORED C_PULLBACK_JOINT (first pullback, JOINTLY trained depth and cancel (registered parent deviation)), label 1800, NKD: n 74 of 1343 formed, coverage 0.0551, mean -45.1076 median -71.3273, P(cert>0) 0.4054 [0.3009, 0.5192], usd/day -51.3532 = -0.0342 rung; seated replay -184.6274 usd/day, mean-2SE -390.3873, clears rung False; max binding MDD 17812.7150 clears False; neighbours agree False; B_opp read at the fixed zone price on the former defending side, 3790/3790 centres exact, worst gap 0.0 mid2; letter STRUCTBREAK-KILL
sweep25-018	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	C_PULLBACK_JOINT/1800/SI	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	64	0.0308848							0.135135			-2.44895			4058.75	34	0.483758	KILL	ZONE-ANCHORED C_PULLBACK_JOINT (first pullback, JOINTLY trained depth and cancel (registered parent deviation)), label 1800, SI: n 37 of 1198 formed, coverage 0.0309, mean -4.2360 median 11.8980, P(cert>0) 0.5135 [0.3589, 0.6655], usd/day -2.4490 = -0.0016 rung; seated replay 10.9861 usd/day, mean-2SE -111.9122, clears rung False; max binding MDD 17812.7150 clears False; neighbours agree False; B_opp read at the fixed zone price on the former defending side, 3790/3790 centres exact, worst gap 0.0 mid2; letter STRUCTBREAK-KILL
sweep25-019	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	A_BREAK_CLOSE/grid/quartile-median	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									-13.3902	-169.923	41.7578						KILL	selector sensitivity (zone-anchored), A_BREAK_CLOSE, barrier cut quartile x impulse cut median: n 252; HG -13.3902 usd/day, -2SE -136.5161; NKD -169.9231 usd/day, -2SE -425.8070; SI 41.7578 usd/day, -2SE -148.2503; neighbour
sweep25-020	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	A_BREAK_CLOSE/grid/quartile-p60	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									-4.01515	-170.385	101.211						KILL	selector sensitivity (zone-anchored), A_BREAK_CLOSE, barrier cut quartile x impulse cut p60: n 207; HG -4.0152 usd/day, -2SE -118.3049; NKD -170.3846 usd/day, -2SE -391.8587; SI 101.2109 usd/day, -2SE -93.6412; neighbour
sweep25-021	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	A_BREAK_CLOSE/grid/tercile-median	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									-21.5152	-223.577	28.7891						KILL	selector sensitivity (zone-anchored), A_BREAK_CLOSE, barrier cut tercile x impulse cut median: n 372; HG -21.5152 usd/day, -2SE -179.8774; NKD -223.5769 usd/day, -2SE -595.5304; SI 28.7891 usd/day, -2SE -218.0825; REGISTERED LIVE CELL
sweep25-022	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	A_BREAK_CLOSE/grid/tercile-p60	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									35.5492	-290.577	101.367						KILL	selector sensitivity (zone-anchored), A_BREAK_CLOSE, barrier cut tercile x impulse cut p60: n 309; HG 35.5492 usd/day, -2SE -92.3756; NKD -290.5769 usd/day, -2SE -585.4142; SI 101.3672 usd/day, -2SE -144.0651; neighbour
sweep25-023	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	B_PULLBACK/grid/quartile-median	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									1.6317	-26.5253	-18.0195						KILL	selector sensitivity (zone-anchored), B_PULLBACK, barrier cut quartile x impulse cut median: n 17; HG 1.6317 usd/day, -2SE -34.1572; NKD -26.5253 usd/day, -2SE -83.7864; SI -18.0195 usd/day, -2SE -63.0918; neighbour
sweep25-024	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	B_PULLBACK/grid/quartile-p60	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									2.68624	-13.4684	-18.0195						KILL	selector sensitivity (zone-anchored), B_PULLBACK, barrier cut quartile x impulse cut p60: n 14; HG 2.6862 usd/day, -2SE -33.0356; NKD -13.4684 usd/day, -2SE -63.6263; SI -18.0195 usd/day, -2SE -63.0918; neighbour
sweep25-025	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	B_PULLBACK/grid/tercile-median	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									0.0814693	-90.153	-42.5768						KILL	selector sensitivity (zone-anchored), B_PULLBACK, barrier cut tercile x impulse cut median: n 30; HG 0.0815 usd/day, -2SE -51.2097; NKD -90.1530 usd/day, -2SE -219.6161; SI -42.5768 usd/day, -2SE -128.0561; REGISTERED LIVE CELL
sweep25-026	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	B_PULLBACK/grid/tercile-p60	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									1.13601	-63.1289	-42.5768						KILL	selector sensitivity (zone-anchored), B_PULLBACK, barrier cut tercile x impulse cut p60: n 26; HG 1.1360 usd/day, -2SE -50.1103; NKD -63.1289 usd/day, -2SE -187.3521; SI -42.5768 usd/day, -2SE -128.0561; neighbour
sweep25-027	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	C_PULLBACK_JOINT/grid/quartile-median	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									-17.9992	-130.714	-56.6484						KILL	selector sensitivity (zone-anchored), C_PULLBACK_JOINT, barrier cut quartile x impulse cut median: n 97; HG -17.9992 usd/day, -2SE -124.8995; NKD -130.7144 usd/day, -2SE -281.5018; SI -56.6484 usd/day, -2SE -139.3235; neighbour
sweep25-028	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	C_PULLBACK_JOINT/grid/quartile-p60	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									-7.6449	-130.85	-45.6132						KILL	selector sensitivity (zone-anchored), C_PULLBACK_JOINT, barrier cut quartile x impulse cut p60: n 81; HG -7.6449 usd/day, -2SE -82.0167; NKD -130.8499 usd/day, -2SE -274.4657; SI -45.6132 usd/day, -2SE -140.0004; neighbour
sweep25-029	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	C_PULLBACK_JOINT/grid/tercile-median	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									-17.8699	-184.627	10.9861						KILL	selector sensitivity (zone-anchored), C_PULLBACK_JOINT, barrier cut tercile x impulse cut median: n 158; HG -17.8699 usd/day, -2SE -151.8025; NKD -184.6274 usd/day, -2SE -390.3873; SI 10.9861 usd/day, -2SE -111.9122; REGISTERED LIVE CELL
sweep25-030	2026-08-28T03:57:31+00:00	F20-STRUCTBREAK-ZONEANCHOR	C_PULLBACK_JOINT/grid/tercile-p60	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""lane_c_joint"": ""one 2-D quantile over the reachable region"", ""lanes"": [""A_BREAK_CLOSE"", ""B_PULLBACK"", ""C_PULLBACK_JOINT""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""read"": ""zone-anchored via levels_zone.read_zone at zone_price, side -break_dir, stamp lat[breach_bar-1]"", ""sign_draws"": 10000}"	1d3bde448059d6990367f32b3577ec3045bee239f357ab6cc0243b8e45027163	f671929b72b8d6296792e351a96b97b5ece188f54020d939c069c01dc972acef	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep24-039	none: parent-preregistered break formation, Sol's monotone selector at the corrected zone-anchored barrier, fold-trained thresholds, no model search; the registered lane-C deviation changes only the pullback pair estimator	40									27.2626	-235.356	22.0493						KILL	selector sensitivity (zone-anchored), C_PULLBACK_JOINT, barrier cut tercile x impulse cut p60: n 134; HG 27.2626 usd/day, -2SE -83.7941; NKD -235.3555 usd/day, -2SE -412.1395; SI 22.0493 usd/day, -2SE -108.6398; neighbour
