# PORT_M1_SPEC.md §10 FAMILY DISCOVERY CENSUS (D-055) (spec_sha16=81ea7f84a085e4bb)
# params_hash=48d590fc8f22ad4b70be3be0c7152295dcf8e670cba41bb8dd436b5a76560484
# every tested cell (marginal + 2-way, n_fit >= 500); Holm family size = every row of that asset
# promotion = holm_reject AND value >= G1_asset + $150 AND per-FIT-year sign stability; 2025 is an eval-only echo
# value_peak_exit_usd is the HORIZON-FREE comparator: the walled PEAK-exit certificate of the same candidates. A clock slice whose phase-close value is high only because its horizon is long shows no edge here (median_horizon_to_phase_close_sec is the diagnostic)
asset	rank_by_value	axes	levels	n_fit	n_positive_fit	conditional_value_usd	conditional_value_complement_usd	value_minus_g1_usd	welch_z	p_raw	p_holm	holm_reject	fit_year_sign_stable	value_2021	value_2022	value_2023	value_2024	n_2025_echo	value_2025_echo	promoted	is_2way	value_peak_exit_usd	value_peak_minus_g1_peak_usd	median_horizon_to_phase_close_sec
SI	115	phase+dow	NY|FRI	51063	21258	1196.579993	765.629004	379.514357	50.118381	0.000000	0.000000	1	1	990.538385	1118.935024	1018.497108	1579.299828	16063	2291.623563	1	1	972.192197	-68.203099	24926.000000
SI	116	clock30+dow	UTC14:00|FRI	5924	2437	1193.907468	818.069289	376.841832	18.763974	0.000000	0.000000	1	1	1003.534946	1184.923469	956.138614	1665.183888	1531	1845.134409	1	1	993.963777	-46.431519	24713.000000
SI	117	clock30+vol_regime	UTC13:30|MID	11664	4816	1190.260590	812.318177	373.194953	23.707766	0.000000	0.000000	1	1	1000.306748	1284.281587	965.936299	1690.564059	2484	1590.233266	1	1	1036.112573	-4.282723	26439.500000
SI	118	clock30+dow	UTC13:30|WED	6428	2573	1188.378352	817.830778	371.312716	19.269432	0.000000	0.000000	1	1	1036.137413	1102.334711	948.788783	1645.699426	1447	1838.973214	1	1	1050.073085	9.677789	26451.000000
SI	119	clock30+rung	UTC13:30|R0.075	7071	2945	1172.809847	817.234519	355.744211	18.427246	0.000000	0.000000	1	1	914.018405	1180.047170	1061.612729	1477.816757	1677	2091.041667	1	1	1041.880600	1.485304	26535.000000
SI	120	clock30+rung	UTC13:30|R0.110	3523	1453	1171.884033	820.648760	354.818397	12.894911	0.000000	0.000000	1	1	900.869565	1224.948586	1065.137421	1427.236842	844	2144.601064	1	1	1043.454763	3.059467	26510.000000
SI	121	clock30+family	UTC13:30|G1	12605	5249	1171.083540	811.903729	354.017903	24.829743	0.000000	0.000000	1	1	909.737927	1200.323093	1052.776292	1462.851653	3004	2139.628310	1	1	1042.264025	1.868729	26524.000000
SI	122	clock30+dow	UTC11:30|MON	1336	428	1170.321262	822.949003	353.255625	7.004548	0.000000	0.000000	1	1	1360.056818	1120.381679	1174.131356	1053.791209	563	2374.513889	1	1	1025.378606	-15.016690	33591.000000
SI	123	clock30	UTC13:30	33332	13821	1164.754359	791.044558	347.688723	41.440543	0.000000	0.000000	1	1	885.453686	1207.131657	1021.989668	1459.863270	8068	2140.761682	1	0	1036.848084	-3.547212	26498.000000
SI	124	phase+clock30	NY|UTC13:30	33332	13821	1164.754359	791.044558	347.688723	41.440543	0.000000	0.000000	1	1	885.453686	1207.131657	1021.989668	1459.863270	8068	2140.761682	1	1	1036.848084	-3.547212	26498.000000
SI	125	clock30+rung	UTC13:30|R0.150	2011	851	1163.742656	822.045178	346.677019	9.777348	0.000000	0.000000	1	1	909.326923	1228.512931	1003.171378	1471.941748	483	2294.843750	1	1	1041.522704	1.127408	26514.000000
SI	126	vol_regime+spread_state	HIGH|WIDE	764	280	1147.678571	823.316959	330.612935	5.703649	0.000000	0.000005	1	0	476.818182	840.340909	909.732143	1512.938931	3154	11492.589869	0	1	1653.040831	612.645535	21531.000000
SI	127	clock30+dow	UTC14:00|WED	5234	2058	1140.669339	819.693326	323.603703	13.504061	0.000000	0.000000	1	1	842.386364	1094.796334	946.099291	1625.874060	1227	1431.360590	1	1	951.248736	-89.146560	24704.000000
SI	128	clock30+dow	UTC13:30|THU	7132	2888	1129.297091	818.180028	312.231455	17.012489	0.000000	0.000000	1	0	682.500000	1153.518006	958.157895	1538.842593	1754	2081.195483	0	1	1014.526265	-25.869031	26519.500000
SI	129	clock30+spread_state	UTC14:00|NORMAL	7474	3127	1128.006876	817.723696	310.941239	16.913256	0.000000	0.000000	1	1	859.608896	1081.496236	901.687500	1477.495020	231	6351.250000	1	1	972.890570	-67.504726	24706.000000
SI	130	clock30+spread_state	UTC13:30|TIGHT	23669	9866	1126.433712	803.639772	309.368075	31.437248	0.000000	0.000000	1	1	885.215102	1170.813088	992.662977	1427.546875	7699	1955.534082	1	1	1011.156288	-29.239008	26499.000000
SI	131	clock30+dow	UTC22:30|MON	661	238	1119.369748	823.446650	302.304112	4.162187	0.000016	0.012987	1	0	1432.837838	870.765306	607.341772	1681.472603	287	2456.344538	0	1	1883.821138	843.425842	22898.000000
SI	132	clock30+family	UTC13:30|G2_REJECT	7411	3118	1107.247434	818.161820	290.181798	17.003934	0.000000	0.000000	1	1	877.487624	1228.328125	873.077652	1390.745921	1743	2237.187500	1	1	1009.007369	-31.387927	26506.000000
SI	133	clock30+dow	UTC15:00|FRI	4020	1903	1102.415922	820.482286	285.350286	9.467984	0.000000	0.000000	1	0	647.901786	878.611111	800.854430	1703.617274	1299	2918.591549	0	1	930.460127	-109.935169	21417.000000
SI	134	clock30+virgin	UTC13:30|TOUCHED	9424	3931	1094.786950	816.948222	277.721314	18.617221	0.000000	0.000000	1	1	854.995040	1208.345106	875.711610	1367.979110	2120	2317.176354	1	1	1005.310301	-35.084995	26459.000000
SI	135	vol_regime+dow	HIGH|FRI	22227	9302	1089.498495	807.193012	272.432859	23.039596	0.000000	0.000000	1	1	882.214730	831.001374	1203.743243	1296.642438	12321	2600.316591	1	1	1191.948913	151.553617	20885.000000
SI	136	phase+spread_state	NY|NORMAL	69236	27978	1088.152656	766.693500	271.087019	46.641850	0.000000	0.000000	1	1	903.340246	1061.013452	922.508487	1331.180261	4087	5754.241310	1	1	952.713959	-87.681337	24982.500000
SI	137	clock30+vol_regime	UTC13:30|LOW	11382	4979	1073.381703	815.735770	256.316067	19.538792	0.000000	0.000000	1	1	850.318510	1187.051282	872.442138	1321.370906	2101	1560.172751	1	1	980.940258	-59.455038	26570.500000
SI	138	phase+vol_regime	NY|HIGH	77016	30806	1068.612283	764.264188	251.546647	46.728091	0.000000	0.000000	1	0	740.090439	954.419443	988.043772	1359.988360	34331	2339.503084	0	1	937.113230	-103.282066	24496.000000
SI	139	clock30+dow	UTC13:30|TUE	6552	2751	1068.241549	819.543226	251.175912	13.794931	0.000000	0.000000	1	1	933.040865	1203.668516	888.743094	1238.970381	1601	1941.881443	1	1	992.416974	-47.978322	26514.000000
SI	140	family+vol_regime	G1_FAST_OPEN|HIGH	1172	456	1064.024123	823.196141	246.958487	4.727670	0.000001	0.000943	1	0	983.081395	1083.338415	784.836449	1276.602113	771	2393.286802	0	1	1369.613636	329.218340	30432.500000
SI	141	clock30+family	UTC14:00|G2_RECLAIM	1856	746	1063.733244	822.751222	246.667608	6.676690	0.000000	0.000000	1	0	614.290123	1028.462389	1002.005495	1432.575301	443	1252.890071	0	1	873.665035	-166.730261	24556.000000
SI	142	rung+family	R0.075|G1_FINE	1767	769	1063.091678	822.718951	246.026041	6.447527	0.000000	0.000000	1	1	1069.900794	999.792746	1015.069204	1219.844720	450	2478.300000	1	1	1116.208284	75.812988	24761.000000
SI	143	family+dow	G1_FAST_OPEN|THU	512	202	1062.821782	823.587235	245.756146	3.203192	0.000680	0.548411	0	1	829.722222	1270.219298	1135.686275	939.612069	257	1327.051282	0	1	1349.480652	309.085356	35711.000000
SI	144	spread_state+dow	NORMAL|FRI	22517	9492	1061.782554	808.610658	244.716917	20.796482	0.000000	0.000000	1	1	844.800000	919.468085	881.602997	1398.664611	2033	5844.924699	1	1	1174.128119	133.732823	22055.000000
SI	145	virgin+dow	TOUCHED|FRI	15998	6665	1052.518755	813.774242	235.453118	17.705885	0.000000	0.000000	1	1	903.155271	1033.937346	856.954678	1345.341823	5206	2034.848485	1	1	1061.886472	21.491176	24095.000000
SI	146	family+dow	G2_RECLAIM|FRI	3336	1384	1049.841040	821.888070	232.775404	8.149509	0.000000	0.000000	1	1	873.807947	956.244159	912.187500	1432.573314	1069	2395.136612	1	1	1037.977439	-2.417857	23907.500000
SI	147	clock30+family	UTC13:30|G2_RECLAIM	2120	850	1048.823529	822.672000	231.757893	7.647662	0.000000	0.000000	1	0	806.098131	1115.145631	879.707904	1298.912602	392	2627.483553	0	1	989.436779	-50.958517	26277.500000
SI	148	phase+dow	NY|WED	52910	21594	1044.724460	788.737513	227.658824	35.253202	0.000000	0.000000	1	1	996.527479	963.925903	949.419663	1259.233158	14705	1405.230482	1	1	919.874158	-120.521138	23755.500000
SI	149	clock30+vol_regime	UTC14:00|MID	9026	3864	1043.799819	818.354193	226.734183	14.261352	0.000000	0.000000	1	1	921.324238	1100.906889	860.028355	1478.137931	1973	1135.596847	1	1	909.621728	-130.773568	24658.000000
SI	150	clock30+virgin	UTC14:00|TOUCHED	7171	3002	1040.636243	819.675807	223.570606	12.241528	0.000000	0.000000	1	0	677.137574	973.949005	876.352459	1462.071689	1908	1325.766129	0	1	903.168298	-137.226998	24674.000000
SI	151	clock30+rung	UTC14:00|R0.050	10676	4550	1039.239011	817.477175	222.173375	15.958756	0.000000	0.000000	1	0	766.986301	1057.899051	906.292017	1336.859286	2770	1549.656593	0	1	929.002333	-111.392963	24701.500000
SI	152	clock30	UTC14:00	26349	11197	1038.226980	807.460882	221.161344	25.071790	0.000000	0.000000	1	0	777.005084	1014.012678	897.965465	1380.249749	6768	1543.135172	0	0	921.325278	-119.070018	24696.000000
SI	153	phase+clock30	NY|UTC14:00	26349	11197	1038.226980	807.460882	221.161344	25.071790	0.000000	0.000000	1	0	777.005084	1014.012678	897.965465	1380.249749	6768	1543.135172	0	1	921.325278	-119.070018	24696.000000
SI	154	clock30+family	UTC14:00|G1_FINE	10891	4641	1038.164189	817.377613	221.098552	16.069843	0.000000	0.000000	1	0	769.200680	1052.084037	905.753238	1337.330677	2807	1557.594595	0	1	928.105478	-112.289818	24709.000000
SI	155	clock30+rung	UTC14:00|R0.075	5596	2395	1035.892484	820.615409	218.826848	11.167048	0.000000	0.000000	1	0	799.386544	1002.651391	901.250000	1402.286432	1361	1667.327586	0	1	916.991916	-123.403380	24711.000000
SI	156	rung+family	R0.150|G2_REJECT	1490	592	1035.434966	823.095094	218.369330	5.179611	0.000000	0.000093	1	1	903.854167	1043.619632	861.768293	1323.207237	404	2005.402098	1	1	1014.111866	-26.283430	25222.500000
SI	157	clock30+rung	UTC14:00|R0.110	2717	1151	1034.574283	822.340947	217.508647	7.758997	0.000000	0.000000	1	1	840.942408	1008.962766	888.307087	1371.052189	690	1733.815789	1	1	923.707132	-116.688164	24734.000000
SI	158	clock30+family	UTC14:00|G2_REJECT	5367	2279	1034.161913	820.802023	217.096277	10.348474	0.000000	0.000000	1	0	699.807692	950.854701	838.028534	1466.870287	1470	1347.218163	0	1	914.012065	-126.383231	24716.000000
SI	159	clock30+vol_regime	UTC23:00|MID	1006	385	1033.701299	823.379589	216.635662	3.849491	0.000059	0.048529	1	0	1615.652174	650.275229	609.969136	960.131579	325	1155.615079	0	1	1361.402954	321.007658	21193.000000
SI	160	family+spread_state	G1_FAST_OPEN|TIGHT	1580	629	1032.619237	823.056235	215.553601	5.384303	0.000000	0.000030	1	1	888.936567	1156.242604	1104.702797	967.336066	1157	1337.493873	1	1	1253.970294	213.574998	35715.000000
SI	161	clock30+family	UTC14:00|G1	9923	4233	1032.124970	818.133472	215.059334	14.766085	0.000000	0.000000	1	1	819.559471	995.023674	897.601969	1381.499069	2430	1677.996207	1	1	920.494050	-119.901246	24715.000000
SI	162	family+dow	G2_REJECT|FRI	13300	5560	1030.717176	816.312825	213.651540	14.602895	0.000000	0.000000	1	1	879.987437	1031.833925	821.856803	1307.028598	4332	1907.186675	1	1	1077.651178	37.255882	23810.500000
SI	163	rung+virgin	R0.150|TOUCHED	1461	585	1030.512821	823.122965	213.447184	5.011695	0.000000	0.000224	1	1	898.169014	1058.194444	858.848039	1300.320946	399	1987.375887	1	1	1008.593294	-31.802002	25333.000000
SI	164	clock30+dow	UTC23:00|MON	1599	639	1019.804382	823.095145	202.738746	5.058675	0.000000	0.000176	1	0	1660.165441	735.362150	594.321705	1198.984375	712	4013.460648	0	1	1365.317670	324.922374	21381.000000
SI	165	clock30+rung	UTC14:00|R0.150	1610	687	1014.887191	823.056409	197.821554	5.449777	0.000000	0.000021	1	1	851.644144	942.315951	900.150215	1329.791667	379	1614.824219	1	1	927.293713	-113.101583	24697.500000
SI	166	clock30+dow	UTC18:30|WED	2738	1195	1011.610879	822.456965	194.545242	5.999579	0.000000	0.000001	1	0	888.244949	1174.166667	640.157658	1329.314672	638	952.608696	0	1	863.792247	-176.603049	8318.000000
SI	167	clock30+dow	UTC13:00|MON	4262	1696	1008.959316	821.876587	191.893680	8.417867	0.000000	0.000000	1	1	874.952830	1036.718107	1083.486193	986.461039	1263	2649.144562	1	1	980.918899	-59.476397	28381.500000
SI	168	family+vol_regime	G1_FAST_OPEN|MID	1027	368	1008.790761	823.460823	191.725125	3.628989	0.000142	0.115520	0	1	851.250000	1074.878049	1042.252747	1033.020833	388	1211.007194	0	1	1259.080020	218.684724	25184.000000
SI	169	phase+family	NY|G2_REJECT	48001	19690	1005.756094	797.859784	188.690458	27.860238	0.000000	0.000000	1	1	842.278838	1008.892127	855.259285	1247.000825	14284	1733.232099	1	1	902.277906	-138.117390	25536.000000
SI	170	clock30+vol_regime	UTC22:00|HIGH	1439	584	1005.552226	823.217345	188.486590	4.563775	0.000003	0.002083	1	0	531.706349	814.158879	571.161202	1567.564935	868	2572.895480	0	1	1591.415373	551.020077	30615.000000
SI	171	phase+vol_regime	NY|MID	83133	34595	1004.159199	773.042846	187.093563	37.490273	0.000000	0.000000	1	1	969.189856	1015.285334	871.903214	1264.140334	20652	1118.691516	1	1	896.663723	-143.731573	24777.000000
SI	172	clock30+spread_state	UTC14:00|TIGHT	18865	8069	1003.537303	814.176717	186.471667	18.259247	0.000000	0.000000	1	0	756.998514	988.179635	896.826634	1330.914603	6449	1482.420018	0	1	900.902289	-139.493007	24691.000000
SI	173	family	G1_FAST_OPEN	3163	1235	1001.072874	822.491891	184.007238	6.348259	0.000000	0.000000	1	0	794.577295	1075.505181	906.270492	1128.456973	1599	1750.241142	0	0	1302.198104	261.802808	28748.000000
SI	174	phase+rung	NY|R0.110	25636	10591	998.795676	811.262445	181.730039	18.368890	0.000000	0.000000	1	1	846.687018	995.830901	914.434615	1191.316179	7483	1710.856343	1	1	888.876736	-151.518560	24735.000000
SI	175	phase+virgin	NY|TOUCHED	60213	24716	998.110839	791.400690	181.045203	30.833830	0.000000	0.000000	1	1	831.020710	994.431246	850.839416	1246.973588	17885	1754.608054	1	1	898.253575	-142.141721	25325.000000
SI	176	rung+virgin	R0.110|TOUCHED	3461	1414	997.280764	822.321152	180.215128	6.247513	0.000000	0.000000	1	0	712.746914	1024.342723	842.386853	1291.305249	1000	1464.420290	0	1	1002.051086	-38.344210	24715.000000
SI	177	phase+rung	NY|R0.150	14464	6014	996.398819	817.033981	179.333183	13.426704	0.000000	0.000000	1	1	856.806342	988.615786	916.752451	1176.361323	4188	1711.027496	1	1	896.696953	-143.698343	24747.000000
SI	178	clock30+dow	UTC14:00|THU	5125	2227	993.108442	821.463430	176.042806	8.686671	0.000000	0.000000	1	0	595.226586	991.787587	991.101231	1218.946037	1308	1786.739606	0	1	913.213624	-127.181672	24708.000000
SI	179	phase	NY	242837	100974	989.368600	526.890254	172.302964	113.829020	0.000000	0.000000	1	1	823.635732	981.444106	887.063492	1201.045071	72249	1650.516620	1	0	886.950334	-153.444962	24720.000000
SI	180	phase+family	NY|G1_FINE	102841	43068	988.516068	761.791123	171.450431	40.899616	0.000000	0.000000	1	0	814.638967	980.134073	897.407746	1191.367201	30937	1577.558961	0	1	884.759450	-155.635846	24476.000000
SI	181	clock30+vol_regime	UTC22:30|HIGH	556	221	988.042986	823.663541	170.977350	2.787945	0.002652	1.000000	0	0	387.500000	615.312500	505.638298	1423.070175	336	2766.825397	0	1	1622.843045	582.447749	28987.500000
SI	182	phase+rung	NY|R0.050	101859	42584	987.747863	763.033616	170.682227	40.357441	0.000000	0.000000	1	0	811.841858	982.194948	893.640997	1191.368455	30908	1577.010944	0	1	884.046300	-156.348996	24496.000000
SI	183	rung+family	R0.075|G1_FAST_OPEN	876	348	987.600575	823.531453	170.534938	3.245759	0.000586	0.473238	0	0	741.370968	1062.647059	927.526882	1132.637363	411	1984.552239	0	1	1308.147590	267.752294	28629.000000
SI	184	phase+family	NY|G1	92780	38576	987.437980	770.724896	170.372343	37.622678	0.000000	0.000000	1	1	833.271175	975.867462	903.258077	1188.291767	26263	1682.789026	1	1	882.268736	-158.126560	24638.500000
SI	185	rung+family	R0.110|G2_REJECT	3569	1455	986.091065	822.379619	169.025429	5.975931	0.000000	0.000001	1	0	714.797688	1017.331787	833.493724	1271.373995	1039	1566.797521	0	1	1003.881384	-36.513912	24546.000000
SI	186	phase+rung	NY|R0.075	53242	22166	982.948322	797.791711	165.882685	25.574850	0.000000	0.000000	1	1	824.081862	967.106555	898.712524	1192.287818	14764	1663.157461	1	1	878.367734	-162.027562	24624.000000
SI	187	clock30+dow	UTC14:30|FRI	5437	2241	982.823516	821.596635	165.757880	8.953668	0.000000	0.000000	1	0	690.317726	938.992606	910.760870	1253.461228	1611	2616.092362	0	1	857.313722	-183.081574	23130.000000
SI	188	rung+dow	R0.110|FRI	7639	3253	982.592223	820.541879	165.526586	8.350800	0.000000	0.000000	1	1	834.065875	899.527244	845.830654	1280.219870	2665	1862.326863	1	1	1098.839756	58.444460	21518.000000
SI	189	rung+family	R0.050|G1_FAST_OPEN	1687	655	982.251908	823.232136	165.186272	4.118639	0.000019	0.015683	1	0	760.707965	1091.112440	862.075163	1097.083333	829	1506.152416	0	1	1278.950713	238.555417	28769.000000
SI	190	clock30+vol_regime	UTC14:30|HIGH	7762	3052	976.741481	820.868958	159.675845	10.137758	0.000000	0.000000	1	0	608.408304	923.627583	853.619017	1274.047891	3352	2390.933373	0	1	878.897328	-161.497968	23116.500000
SI	191	clock30+dow	UTC14:30|WED	4753	2025	974.320988	821.931949	157.255351	7.427600	0.000000	0.000000	1	1	842.041667	946.835853	822.252252	1232.185403	1313	1346.842752	1	1	875.411148	-164.984148	23154.000000
SI	192	clock30+dow	UTC23:30|MON	870	385	973.051948	823.528461	155.986312	3.815341	0.000068	0.055622	0	0	1272.115385	625.846774	1087.817164	1105.887097	438	5296.562500	0	1	1816.473971	776.078675	19204.000000
SI	193	phase+dow	NY|THU	50181	20786	972.167926	801.306662	155.102289	23.317258	0.000000	0.000000	1	0	685.338143	1007.489513	894.583268	1173.292804	14181	1553.282390	0	1	886.833224	-153.562072	25069.000000
SI	194	family+dow	G1|FRI	27947	11986	972.021108	811.670798	154.955472	15.547765	0.000000	0.000000	1	0	805.629640	889.728739	836.916016	1280.784314	9341	1788.585526	0	1	1093.265964	52.870668	21411.000000
SI	195	phase+family	NY|G2_RECLAIM	12701	5212	971.760361	818.824982	154.694724	11.602641	0.000000	0.000000	1	0	796.472995	938.793952	837.528169	1251.134259	3692	1834.613673	0	1	884.642051	-155.753245	24792.000000
SI	196	rung+dow	R0.075|FRI	16140	6918	970.849234	817.131153	153.783598	11.398989	0.000000	0.000000	1	0	799.702729	888.667176	832.013230	1289.959782	5264	1744.742472	0	1	1090.912989	50.517693	21329.500000
SI	197	dow	FRI	73048	31288	969.453864	787.733320	152.388228	27.477239	0.000000	0.000000	1	0	806.360252	905.718632	823.072069	1264.326141	24904	1745.303295	0	0	1091.526893	51.131597	21670.500000
SI	198	rung+dow	R0.150|FRI	4327	1876	967.134861	822.164880	150.069225	5.792839	0.000000	0.000003	1	0	813.978102	882.570621	861.194238	1237.049719	1539	1808.644860	0	1	1096.019038	55.623742	21830.000000
SI	199	clock30+spread_state	UTC23:30|NORMAL	828	357	966.603641	823.569824	149.538005	3.544829	0.000196	0.159112	0	0	1148.225806	686.111111	1109.062500	1157.864078	202	8725.288462	0	1	1726.265944	685.870648	19346.500000
SI	200	family+spread_state	G2_RECLAIM|NORMAL	4590	1932	962.481884	822.170490	145.416248	6.095253	0.000000	0.000000	1	0	762.307692	866.434635	786.356624	1263.358748	353	4677.379518	0	1	1064.976852	24.581556	23205.000000
SI	201	clock30+dow	UTC14:00|TUE	5480	2518	961.739476	821.651122	144.673840	7.819669	0.000000	0.000000	1	0	746.239067	902.314815	804.729640	1270.166445	1366	1471.432584	0	1	917.405387	-122.989909	24673.500000
SI	202	family+vol_regime	G2_RECLAIM|HIGH	4844	1933	959.698655	822.204230	142.633019	6.276577	0.000000	0.000000	1	0	770.385802	774.391892	876.574844	1218.083811	2456	2451.649306	0	1	1052.366659	11.971363	22875.500000
SI	203	vol_regime+dow	MID|FRI	23683	10229	956.295092	814.681620	139.229456	11.761541	0.000000	0.000000	1	0	720.659568	977.881647	772.226069	1611.900000	5912	1087.284015	0	1	1094.294826	53.899530	22263.000000
SI	204	family+dow	G1_FINE|FRI	31872	13752	952.474367	811.570631	135.408731	14.622489	0.000000	0.000000	1	0	796.348831	879.495558	807.042761	1250.017224	10875	1617.994618	0	1	1100.381402	59.986106	20864.000000
SI	205	family+spread_state	G1_FAST_OPEN|NORMAL	1221	468	951.757479	823.512867	134.691842	2.659269	0.003916	1.000000	0	0	652.075472	1082.582781	700.871212	1173.314394	268	2004.375000	0	1	1325.208333	284.813037	25174.000000
SI	206	phase+spread_state	NY|TIGHT	173355	72925	951.188207	713.785140	134.122571	51.264178	0.000000	0.000000	1	0	802.878234	945.694790	874.906695	1141.526770	67456	1486.084678	0	1	860.338853	-180.056443	24621.000000
SI	207	rung+dow	R0.050|FRI	31666	13648	947.686291	812.127811	130.620655	14.054435	0.000000	0.000000	1	0	791.592611	877.278360	803.333333	1240.987417	10942	1613.582803	0	1	1099.936058	59.540762	20835.500000
SI	208	clock30+dow	UTC15:30|WED	2346	1095	942.945205	823.059672	125.879569	4.371656	0.000006	0.005099	1	1	853.004386	1002.142857	823.213277	1043.533333	726	1598.137860	0	1	817.363106	-223.032190	19628.000000
SI	209	virgin+vol_regime	TOUCHED|HIGH	25331	10263	941.639628	815.672272	124.573992	12.553458	0.000000	0.000000	1	0	696.016260	836.828214	832.369691	1186.196878	11732	2102.453002	0	1	1052.402258	12.006962	22594.000000
SI	210	vol_regime+dow	HIGH|WED	22205	9026	941.476845	816.733578	124.411208	12.104266	0.000000	0.000000	1	0	569.948204	849.559317	858.247811	1191.393664	11171	1735.677838	0	1	1100.581586	60.186290	19125.000000
