# PORT M2 port m2 EXIT CENSUS 2 — exit rules priced on the agreement-selected books (E3-E7 develop; prop constraints enforced in code) (lane=port-m2-exits2; version=PORT-M2-EXITCENSUS2-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# PROP LAW, ENFORCED IN CODE: no exit before 1800 seconds (30 minutes) of hold.  `_check_holds` REFUSES the stage if any priced seat holds less than that with the phase close still open, so a hold shorter than 30 minutes can only be the phase close itself arriving.  Every rule is POSITION MANAGEMENT on an open trade; no microscalp is expressible.
# The $900 wall and the phase-close contract stay in force.  A rule may only move the exit EARLIER than the phase close; the wall always wins if it reaches the position first.
# THE SEAT SET IS HELD FIXED across every rule.  Earlier exits free occupancy, so re-seating could only ADD trades; not counting them is the conservative choice and is declared, not hidden.
# d_* columns are deltas against the PHASE-CLOSE baseline on the SAME book and the SAME seats.  d_usd_per_session_displaced is the same rule's hold-time distribution randomly re-assigned across seats (same timing, no path information); d_minus_displaced is the information the rule actually adds.  A rule whose d_minus_displaced is ~0 is a hold-length artefact.
# capture_of_ceiling = usd_per_session / the ENTRY FORESIGHT ceiling (the per-session one-position DP over every candidate, phase-close contract) -- what perfect ENTRY selection is worth.  capture_of_full_ceiling uses the anchored ORACLE legs, i.e. perfect entries AND perfect exits (clairvoyant; an outer bound nobody can trade).
# TARGETS ON THE TABLE FACE: floor $2000/session/asset (floor_2000); aim $2500-3000 (aim_2500_3000).
# FAMILY 3 (PARTIAL BANK) IS NOT DEPLOYABLE AT ONE CONTRACT -- you cannot sell half a contract.  Its rows are the two-contract-equivalent (each half carries half the gross, the round-trip cost charged once, the second exit's own slippage NOT charged) and are a SIZING QUESTION FOR THE USER, never a drop-in rule.
era	asset	book_tau	family	rule	knob	n_seats	n_sessions	usd_per_trade	usd_per_session	d_usd_per_trade	d_usd_per_session	d_usd_per_session_displaced	d_minus_displaced	win_rate	d_win_rate	wall_stopped_rate	d_wall_stopped_rate	mean_giveback_usd	frac_triggered	hold_min_s	hold_p10_s	hold_p50_s	hold_mean_s	dd_p50	dd_p90	dd_max	frac_sessions_dd_over_1000	d_frac_sessions_dd_over_1000	weekly_pnl_mean	weekly_pnl_p10	losing_week_frac	entry_foresight_ceiling	capture_of_ceiling	full_ceiling	capture_of_full_ceiling	floor_2000	aim_2500_3000	thin_book
E7	HG	0.85	5-COMBINATION	CMB_B600_TRAIL900_30	-$600 cut OR trail(+$900,30min)	43	38	660.55	747.47	0.14	0.17	-81.23	81.4	0.9302	0.0	0.0	0.0	262.5	0.4884	4160	5371	11002	13017	0.0	0.0	248.75	0.0	0.0	1291.08	255.62	0.0455	2562.17	0.2917	1663.49	0.4493			
E7	HG	0.85	5-COMBINATION	CMB_FLOW05_TRAIL900_30	flow cut OR trail(+$900,30min)	43	38	393.11	444.84	-267.3	-302.46	-268.34	-34.12	0.8372	-0.093	0.0	0.0	241.28	0.9767	2008	2182	4693	5655	0.0	58.75	291.25	0.0	0.0	768.35	-41.87	0.1364	2562.17	0.1736	1663.49	0.2674			
E7	HG	0.85	5-COMBINATION	CMB_B600_TRAIL900_60	-$600 cut OR trail(+$900,60min)	43	38	647.47	732.66	-12.94	-14.64	-58.53	43.89	0.9302	0.0	0.0	0.0	305.09	0.3721	4407	7612	12277	14029	0.0	0.0	248.75	0.0	0.0	1265.51	255.62	0.0455	2562.17	0.286	1663.49	0.4404			
E7	HG	0.85	5-COMBINATION	CMB_FLOW05_TRAIL900_60	flow cut OR trail(+$900,60min)	43	38	404.59	457.83	-255.82	-289.47	-255.24	-34.23	0.8372	-0.093	0.0	0.0	246.37	0.9767	2008	2182	4959	5841	0.0	58.75	291.25	0.0	0.0	790.8	-41.87	0.1364	2562.17	0.1787	1663.49	0.2752			
E7	HG	0.85	5-COMBINATION	CMB_B600_TIME180_300	-$600 cut OR time-decay(180min,+$300)	43	38	621.31	703.06	-39.1	-44.24	-37.89	-6.35	0.9535	0.0233	0.0	0.0	298.84	0.1628	4407	10382	13303	16434	0.0	0.0	186.25	0.0	0.0	1214.38	166.25	0.0455	2562.17	0.2744	1663.49	0.4226			
E7	HG	0.85	5-COMBINATION	CMB_TRIPLE	-$600 OR trail(+$900,60min) OR time(180,+$300)	43	38	628.43	711.12	-31.98	-36.18	-75.92	39.74	0.9535	0.0233	0.0	0.0	281.1	0.4884	4407	7612	10800	12505	0.0	0.0	186.25	0.0	0.0	1228.3	166.25	0.0455	2562.17	0.2775	1663.49	0.4275			
E7	HG	0.85	5-COMBINATION	CMB_FLOW_TRAIL_TIME	flow OR trail(+$600,60min) OR time(180,+$300)	43	38	388.9	440.07	-271.51	-307.23	-265.4	-41.83	0.8372	-0.093	0.0	0.0	246.22	0.9767	2008	2182	4959	5504	0.0	58.75	291.25	0.0	0.0	760.11	-41.87	0.1364	2562.17	0.1718	1663.49	0.2645			
E7	HG	0.85	5-COMBINATION	CMB_ANY3_TRAIL900_60	any-3 disqualification OR trail(+$900,60)	43	38	404.59	457.83	-255.82	-289.47	-239.94	-49.53	0.8372	-0.093	0.0	0.0	246.37	0.9767	2008	2182	4959	5841	0.0	58.75	291.25	0.0	0.0	790.8	-41.87	0.1364	2562.17	0.1787	1663.49	0.2752			
E7	HG	0.85	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B900	half off at +$900, remainder to phase close	43	38	663.24	750.51	2.83	3.21	-22.45	25.66	0.9302	0.0	0.0	0.0	316.21	0.5581	4407	10382	14073	18294	0.0	0.0	248.75	0.0	0.0	1296.34	255.62	0.0455	2562.17	0.2929	1663.49	0.4512			
E7	HG	0.85	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B1200	half off at +$1200, remainder to phase close	43	38	672.47	760.95	12.06	13.65	-44.67	58.32	0.9302	0.0	0.0	0.0	306.98	0.2791	4407	10382	14073	18294	0.0	0.0	248.75	0.0	0.0	1314.38	255.62	0.0455	2562.17	0.297	1663.49	0.4574			
E7	NKD	0.85	0-BASELINE	PHASE_CLOSE	ride to phase close, $900 wall	50	44	949.25	1078.69	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0	444.5	0.0	1738	7055	14433	17985	0.0	0.0	505.0	0.0	0.0	1898.5	387.5	0.08	4267.95	0.2527	4609.38	0.234			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_STRUCT_0.05ATR	reclaim level lost by 0.05 ATR	50	44	807.5	917.61	-141.75	-161.08	-160.79	-0.29	0.84	-0.08	0.0	0.0	451.25	0.14	1738	4463	14069	16307	0.0	238.75	492.5	0.0	0.0	1615.0	-180.0	0.16	4267.95	0.215	4609.38	0.1991			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_STRUCT_0.10ATR	reclaim level lost by 0.10 ATR	50	44	906.25	1029.83	-43.0	-48.86	-90.91	42.05	0.9	-0.02	0.0	0.0	461.25	0.04	1738	5878	14309	17680	0.0	73.5	755.0	0.0	0.0	1812.5	330.5	0.08	4267.95	0.2413	4609.38	0.2234			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_STRUCT_0.20ATR	reclaim level lost by 0.20 ATR	50	44	949.25	1078.69	0.0	0.0	-107.13	107.13	0.92	0.0	0.0	0.0	444.5	0.0	1738	7055	14433	17985	0.0	0.0	505.0	0.0	0.0	1898.5	387.5	0.08	4267.95	0.2527	4609.38	0.234			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_LOOSE	15min no new high + net down (LOOSE)	50	44	451.25	512.78	-498.0	-565.91	-590.37	24.46	0.88	-0.04	0.0	0.0	247.25	0.96	1738	1800	2965	3160	0.0	13.75	305.0	0.0	0.0	902.5	70.5	0.08	4267.95	0.1201	4609.38	0.1112			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.05ATR	15min against, >=0.05 ATR given up	50	44	578.5	657.39	-370.75	-421.3	-400.32	-20.98	0.82	-0.1	0.0	0.0	407.0	0.88	1738	3050	5167	5958	0.0	140.0	792.5	0.0	0.0	1157.0	-33.0	0.16	4267.95	0.154	4609.38	0.1426			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.10ATR	15min against, >=0.10 ATR given up	50	44	729.0	828.41	-220.25	-250.28	-256.03	5.75	0.84	-0.08	0.0	0.0	482.5	0.58	1738	3715	9698	10872	0.0	97.5	505.0	0.0	0.0	1458.0	135.0	0.08	4267.95	0.1941	4609.38	0.1797			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.25ATR	15min against, >=0.25 ATR given up	50	44	925.75	1051.99	-23.5	-26.7	-95.42	68.72	0.92	0.0	0.0	0.0	431.5	0.04	1738	5971	14198	17256	0.0	0.0	505.0	0.0	0.0	1851.5	387.5	0.08	4267.95	0.2465	4609.38	0.2282			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_BELOW400	sits below -$400	50	44	915.0	1039.77	-34.25	-38.92	-99.18	60.26	0.9	-0.02	0.0	0.0	452.5	0.06	1738	5820	14309	17612	0.0	73.5	417.5	0.0	0.0	1830.0	330.5	0.08	4267.95	0.2436	4609.38	0.2256			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_BELOW600	sits below -$600	50	44	945.5	1074.43	-3.75	-4.26	-74.64	70.38	0.92	0.0	0.0	0.0	448.25	0.02	1738	6652	14309	17806	0.0	0.0	655.0	0.0	0.0	1891.0	387.5	0.08	4267.95	0.2517	4609.38	0.2331			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B600	flow OR -$600	50	44	581.25	660.51	-368.0	-418.18	-407.24	-10.94	0.82	-0.1	0.0	0.0	404.25	0.88	1738	3050	5167	5954	0.0	140.0	655.0	0.0	0.0	1162.5	-33.0	0.16	4267.95	0.1548	4609.38	0.1433			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B400	flow OR -$400	50	44	587.0	667.05	-362.25	-411.64	-400.25	-11.39	0.82	-0.1	0.0	0.0	398.5	0.88	1738	3050	5029	5894	0.0	140.0	417.5	0.0	0.0	1174.0	-33.0	0.16	4267.95	0.1563	4609.38	0.1447			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_STRUCT10_OR_FLOW05	struct .10 OR flow	50	44	579.25	658.24	-370.0	-420.45	-396.77	-23.68	0.82	-0.1	0.0	0.0	406.25	0.88	1738	3050	5167	5958	0.0	140.0	755.0	0.0	0.0	1158.5	-33.0	0.16	4267.95	0.1542	4609.38	0.1428			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_ANY3	struct .10 OR flow OR -$600	50	44	581.25	660.51	-368.0	-418.18	-391.62	-26.56	0.82	-0.1	0.0	0.0	404.25	0.88	1738	3050	5167	5954	0.0	140.0	655.0	0.0	0.0	1162.5	-33.0	0.16	4267.95	0.1548	4609.38	0.1433			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_STRUCT10_AND_FLOW05	struct .10 AND flow (later of the two)	50	44	905.5	1028.98	-43.75	-49.71	-139.49	89.78	0.9	-0.02	0.0	0.0	462.0	0.04	1738	5878	14309	17680	0.0	73.5	792.5	0.0	0.0	1811.0	330.5	0.08	4267.95	0.2411	4609.38	0.2232			
E7	NKD	0.85	1-MID-HOLD-DISQ	MHD_BELOW600_AND_FLOW05	-$600 AND flow (later of the two)	50	44	942.75	1071.31	-6.5	-7.38	-103.58	96.2	0.92	0.0	0.0	0.0	451.0	0.02	1738	6865	14309	17811	0.0	0.0	792.5	0.0	0.0	1885.5	387.5	0.08	4267.95	0.251	4609.38	0.2324			
E7	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A600_W30	arm at +$600, stop behind the 30min extreme	50	44	703.75	799.72	-245.5	-278.97	-273.72	-5.25	0.9	-0.02	0.0	0.0	380.0	0.7	1738	3646	7421	8502	0.0	21.0	505.0	0.0	0.0	1407.5	105.0	0.12	4267.95	0.1874	4609.38	0.1735			
E7	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A600_W60	arm at +$600, stop behind the 60min extreme	50	44	721.5	819.89	-227.75	-258.8	-227.91	-30.89	0.88	-0.04	0.0	0.0	492.0	0.62	1738	4882	9004	10146	0.0	90.0	505.0	0.0	0.0	1443.0	-20.0	0.12	4267.95	0.1921	4609.38	0.1779			
E7	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A900_W30	arm at +$900, stop behind the 30min extreme	50	44	813.0	923.86	-136.25	-154.83	-232.38	77.55	0.9	-0.02	0.0	0.0	371.0	0.62	1738	3787	9243	10328	0.0	21.0	505.0	0.0	0.0	1626.0	105.0	0.12	4267.95	0.2165	4609.38	0.2004			
E7	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A900_W60	arm at +$900, stop behind the 60min extreme	50	44	772.5	877.84	-176.75	-200.85	-187.78	-13.07	0.88	-0.04	0.0	0.0	476.75	0.54	1738	4921	10521	11747	0.0	90.0	505.0	0.0	0.0	1545.0	-20.0	0.12	4267.95	0.2057	4609.38	0.1904			
E7	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A1200_W30	arm at +$1200, stop behind the 30min extreme	50	44	901.5	1024.43	-47.75	-54.26	-141.86	87.6	0.92	0.0	0.0	0.0	345.75	0.48	1738	4787	11184	11590	0.0	0.0	505.0	0.0	0.0	1803.0	387.5	0.08	4267.95	0.24	4609.38	0.2222			
E7	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A1200_W60	arm at +$1200, stop behind the 60min extreme	50	44	847.5	963.07	-101.75	-115.62	-181.57	65.95	0.92	0.0	0.0	0.0	436.25	0.42	1738	5836	12445	12548	0.0	0.0	505.0	0.0	0.0	1695.0	187.5	0.08	4267.95	0.2257	4609.38	0.2089			
E7	NKD	0.85	4-TIME-DECAY	TIME120_T150	at entry+120min below +$150 -> exit at market	50	44	881.0	1001.14	-68.25	-77.55	-98.54	20.99	0.9	-0.02	0.0	0.0	471.5	0.18	1738	7055	13695	15697	0.0	12.25	755.0	0.0	0.0	1762.0	199.5	0.08	4267.95	0.2346	4609.38	0.2172			
E7	NKD	0.85	4-TIME-DECAY	TIME120_T300	at entry+120min below +$300 -> exit at market	50	44	872.5	991.48	-76.75	-87.21	-144.95	57.74	0.9	-0.02	0.0	0.0	472.5	0.2	1738	7055	13478	15563	0.0	12.25	755.0	0.0	0.0	1745.0	199.5	0.08	4267.95	0.2323	4609.38	0.2151			
E7	NKD	0.85	4-TIME-DECAY	TIME180_T150	at entry+180min below +$150 -> exit at market	50	44	944.5	1073.3	-4.75	-5.39	-140.8	135.41	0.92	0.0	0.0	0.0	449.25	0.06	1738	7055	14198	17730	0.0	0.0	505.0	0.0	0.0	1889.0	387.5	0.08	4267.95	0.2515	4609.38	0.2329			
E7	NKD	0.85	4-TIME-DECAY	TIME180_T300	at entry+180min below +$300 -> exit at market	50	44	924.75	1050.85	-24.5	-27.84	-93.46	65.62	0.92	0.0	0.0	0.0	460.25	0.16	1738	7055	13654	16764	0.0	0.0	505.0	0.0	0.0	1849.5	387.5	0.08	4267.95	0.2462	4609.38	0.228			
E7	NKD	0.85	5-COMBINATION	CMB_B600_TRAIL600_30	-$600 cut OR trail(+$600,30min)	50	44	700.0	795.45	-249.25	-283.24	-279.72	-3.52	0.9	-0.02	0.0	0.0	383.75	0.72	1738	3646	7286	8323	0.0	21.0	655.0	0.0	0.0	1400.0	105.0	0.12	4267.95	0.1864	4609.38	0.1726			
E7	NKD	0.85	5-COMBINATION	CMB_FLOW05_TRAIL600_30	flow cut OR trail(+$600,30min)	50	44	486.25	552.56	-463.0	-526.13	-471.34	-54.79	0.8	-0.12	0.0	0.0	384.0	0.9	1738	2855	4826	5407	0.0	140.0	792.5	0.0	0.0	972.5	-33.0	0.2	4267.95	0.1295	4609.38	0.1199			
E7	NKD	0.85	5-COMBINATION	CMB_B600_TRAIL600_60	-$600 cut OR trail(+$600,60min)	50	44	717.75	815.62	-231.5	-263.07	-252.31	-10.76	0.88	-0.04	0.0	0.0	495.75	0.64	1738	4882	8579	9967	0.0	90.0	655.0	0.0	0.0	1435.5	-20.0	0.12	4267.95	0.1911	4609.38	0.1769			
E7	NKD	0.85	5-COMBINATION	CMB_FLOW05_TRAIL600_60	flow cut OR trail(+$600,60min)	50	44	534.5	607.39	-414.75	-471.3	-424.93	-46.37	0.8	-0.12	0.0	0.0	407.5	0.88	1738	3050	5029	5714	0.0	155.0	792.5	0.0	0.0	1069.0	-54.5	0.2	4267.95	0.1423	4609.38	0.1318			
E7	NKD	0.85	5-COMBINATION	CMB_B600_TRAIL900_30	-$600 cut OR trail(+$900,30min)	50	44	809.25	919.6	-140.0	-159.09	-251.42	92.33	0.9	-0.02	0.0	0.0	374.75	0.64	1738	3787	8913	10149	0.0	21.0	655.0	0.0	0.0	1618.5	105.0	0.12	4267.95	0.2155	4609.38	0.1995			
E7	NKD	0.85	5-COMBINATION	CMB_FLOW05_TRAIL900_30	flow cut OR trail(+$900,30min)	50	44	550.75	625.85	-398.5	-452.84	-403.3	-49.54	0.8	-0.12	0.0	0.0	380.75	0.9	1738	3032	5029	5559	0.0	140.0	792.5	0.0	0.0	1101.5	-33.0	0.2	4267.95	0.1466	4609.38	0.1358			
E7	NKD	0.85	5-COMBINATION	CMB_B600_TRAIL900_60	-$600 cut OR trail(+$900,60min)	50	44	768.75	873.58	-180.5	-205.11	-209.05	3.94	0.88	-0.04	0.0	0.0	480.5	0.56	1738	4921	10308	11569	0.0	90.0	655.0	0.0	0.0	1537.5	-20.0	0.12	4267.95	0.2047	4609.38	0.1895			
E7	NKD	0.85	5-COMBINATION	CMB_FLOW05_TRAIL900_60	flow cut OR trail(+$900,60min)	50	44	534.5	607.39	-414.75	-471.3	-429.26	-42.04	0.8	-0.12	0.0	0.0	407.5	0.88	1738	3050	5029	5714	0.0	155.0	792.5	0.0	0.0	1069.0	-54.5	0.2	4267.95	0.1423	4609.38	0.1318			
E7	NKD	0.85	5-COMBINATION	CMB_B600_TIME180_300	-$600 cut OR time-decay(180min,+$300)	50	44	914.75	1039.49	-34.5	-39.2	-87.75	48.55	0.92	0.0	0.0	0.0	470.25	0.16	1738	6652	13654	16683	0.0	0.0	655.0	0.0	0.0	1829.5	387.5	0.08	4267.95	0.2436	4609.38	0.2255			
E7	NKD	0.85	5-COMBINATION	CMB_TRIPLE	-$600 OR trail(+$900,60min) OR time(180,+$300)	50	44	751.0	853.41	-198.25	-225.28	-194.14	-31.14	0.88	-0.04	0.0	0.0	491.5	0.68	1738	4921	10308	10540	0.0	90.0	655.0	0.0	0.0	1502.0	-20.0	0.12	4267.95	0.2	4609.38	0.1851			
E7	NKD	0.85	5-COMBINATION	CMB_FLOW_TRAIL_TIME	flow OR trail(+$600,60min) OR time(180,+$300)	50	44	534.5	607.39	-414.75	-471.3	-430.29	-41.01	0.8	-0.12	0.0	0.0	407.5	0.88	1738	3050	5029	5714	0.0	155.0	792.5	0.0	0.0	1069.0	-54.5	0.2	4267.95	0.1423	4609.38	0.1318			
E7	NKD	0.85	5-COMBINATION	CMB_ANY3_TRAIL900_60	any-3 disqualification OR trail(+$900,60)	50	44	537.25	610.51	-412.0	-468.18	-427.62	-40.56	0.8	-0.12	0.0	0.0	404.75	0.88	1738	3050	5029	5710	0.0	155.0	655.0	0.0	0.0	1074.5	-54.5	0.2	4267.95	0.143	4609.38	0.1324			
E7	NKD	0.85	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B900	half off at +$900, remainder to phase close	50	44	826.38	939.06	-122.87	-139.63	-97.76	-41.87	0.92	0.0	0.0	0.0	567.38	0.64	1738	7055	14433	17985	0.0	0.0	505.0	0.0	0.0	1652.75	387.5	0.08	4267.95	0.22	4609.38	0.2037			
E7	NKD	0.85	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B1200	half off at +$1200, remainder to phase close	50	44	885.25	1005.97	-64.0	-72.72	-85.37	12.65	0.92	0.0	0.0	0.0	508.5	0.54	1738	7055	14433	17985	0.0	0.0	505.0	0.0	0.0	1770.5	387.5	0.08	4267.95	0.2357	4609.38	0.2182			
E7	ALL	0.90	0-BASELINE	PHASE_CLOSE	ride to phase close, $900 wall	75	72	931.42	970.23	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0	373.42	0.0	2857	7612	14264	18391	0.0	0.0	505.0	0.0	0.0	2686.78	632.5	0.0385	3848.47	0.2521	3752.52	0.2586			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_STRUCT_0.05ATR	reclaim level lost by 0.05 ATR	75	72	839.83	874.83	-91.59	-95.4	-172.54	77.14	0.84	-0.08	0.0	0.0	394.75	0.1333	1800	3662	13937	17086	0.0	212.5	492.5	0.0	0.0	2422.6	398.75	0.0769	3848.47	0.2273	3752.52	0.2331			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_STRUCT_0.10ATR	reclaim level lost by 0.10 ATR	75	72	878.33	914.93	-53.09	-55.3	-103.68	48.38	0.8933	-0.0267	0.0	0.0	387.67	0.0533	1800	6388	14073	17745	0.0	94.5	505.0	0.0	0.0	2533.65	486.25	0.0385	3848.47	0.2377	3752.52	0.2438			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_STRUCT_0.20ATR	reclaim level lost by 0.20 ATR	75	72	931.42	970.23	0.0	0.0	-119.0	119.0	0.92	0.0	0.0	0.0	373.42	0.0	2857	7612	14264	18391	0.0	0.0	505.0	0.0	0.0	2686.78	632.5	0.0385	3848.47	0.2521	3752.52	0.2586			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_LOOSE	15min no new high + net down (LOOSE)	75	72	372.08	387.59	-559.34	-582.64	-584.98	2.34	0.8667	-0.0533	0.0	0.0	214.0	0.9867	1800	1800	2677	2970	0.0	5.0	405.0	0.0	0.0	1073.32	61.25	0.0385	3848.47	0.1007	3752.52	0.1033			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_0.05ATR	15min against, >=0.05 ATR given up	75	72	455.58	474.57	-475.84	-495.66	-408.34	-87.32	0.8267	-0.0933	0.0	0.0	360.33	0.9333	1880	2220	5101	5553	0.0	65.62	505.0	0.0	0.0	1314.18	13.75	0.1154	3848.47	0.1233	3752.52	0.1265			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_0.10ATR	15min against, >=0.10 ATR given up	75	72	591.67	616.32	-339.75	-353.91	-284.26	-69.65	0.8533	-0.0667	0.0	0.0	406.0	0.6533	2195	3043	7714	9603	0.0	73.12	505.0	0.0	0.0	1706.73	211.25	0.0769	3848.47	0.1601	3752.52	0.1642			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_0.25ATR	15min against, >=0.25 ATR given up	75	72	887.25	924.22	-44.17	-46.01	-148.25	102.24	0.9067	-0.0133	0.0	0.0	393.92	0.04	2353	7165	14073	17636	0.0	0.0	505.0	0.0	0.0	2559.38	542.5	0.0385	3848.47	0.2402	3752.52	0.2463			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_BELOW400	sits below -$400	75	72	880.0	916.67	-51.42	-53.56	-126.6	73.04	0.8933	-0.0267	0.0	0.0	386.0	0.0533	1800	6388	14073	17742	0.0	94.5	417.5	0.0	0.0	2538.46	486.25	0.0385	3848.47	0.2382	3752.52	0.2443			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_BELOW600	sits below -$600	75	72	931.42	970.23	0.0	0.0	-103.11	103.11	0.92	0.0	0.0	0.0	373.42	0.0	2857	7612	14264	18391	0.0	0.0	505.0	0.0	0.0	2686.78	632.5	0.0385	3848.47	0.2521	3752.52	0.2586			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B600	flow OR -$600	75	72	455.58	474.57	-475.84	-495.66	-411.6	-84.06	0.8267	-0.0933	0.0	0.0	360.33	0.9333	1880	2220	5101	5553	0.0	65.62	505.0	0.0	0.0	1314.18	13.75	0.1154	3848.47	0.1233	3752.52	0.1265			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B400	flow OR -$400	75	72	457.58	476.65	-473.84	-493.58	-429.31	-64.27	0.8267	-0.0933	0.0	0.0	358.33	0.9333	1800	2220	5101	5550	0.0	65.62	405.0	0.0	0.0	1319.95	13.75	0.1154	3848.47	0.1239	3752.52	0.127			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_STRUCT10_OR_FLOW05	struct .10 OR flow	75	72	456.92	475.95	-474.5	-494.28	-422.11	-72.17	0.8267	-0.0933	0.0	0.0	359.0	0.9333	1800	2220	5101	5552	0.0	65.62	455.0	0.0	0.0	1318.03	13.75	0.1154	3848.47	0.1237	3752.52	0.1268			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_ANY3	struct .10 OR flow OR -$600	75	72	456.92	475.95	-474.5	-494.28	-424.72	-69.56	0.8267	-0.0933	0.0	0.0	359.0	0.9333	1800	2220	5101	5552	0.0	65.62	455.0	0.0	0.0	1318.03	13.75	0.1154	3848.47	0.1237	3752.52	0.1268			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_STRUCT10_AND_FLOW05	struct .10 AND flow (later of the two)	75	72	877.0	913.54	-54.42	-56.69	-111.19	54.5	0.8933	-0.0267	0.0	0.0	389.0	0.0533	1880	6388	14073	17746	0.0	94.5	505.0	0.0	0.0	2529.81	436.25	0.0385	3848.47	0.2374	3752.52	0.2434			
E7	ALL	0.90	1-MID-HOLD-DISQ	MHD_BELOW600_AND_FLOW05	-$600 AND flow (later of the two)	75	72	931.42	970.23	0.0	0.0	-119.85	119.85	0.92	0.0	0.0	0.0	373.42	0.0	2857	7612	14264	18391	0.0	0.0	505.0	0.0	0.0	2686.78	632.5	0.0385	3848.47	0.2521	3752.52	0.2586			
E7	ALL	0.90	2-STRUCTURE-TRAIL	TRAIL_A600_W30	arm at +$600, stop behind the 30min extreme	75	72	611.17	636.63	-320.25	-333.6	-295.32	-38.28	0.9067	-0.0133	0.0	0.0	355.58	0.7067	2383	3628	7387	9097	0.0	0.0	505.0	0.0	0.0	1762.98	601.88	0.0385	3848.47	0.1654	3752.52	0.1697			
E7	ALL	0.90	2-STRUCTURE-TRAIL	TRAIL_A600_W60	arm at +$600, stop behind the 60min extreme	75	72	715.5	745.31	-215.92	-224.92	-195.95	-28.97	0.8667	-0.0533	0.0	0.0	429.83	0.5867	2857	5191	10126	11298	0.0	101.25	505.0	0.0	0.0	2063.94	438.75	0.0769	3848.47	0.1937	3752.52	0.1986			
E7	ALL	0.90	2-STRUCTURE-TRAIL	TRAIL_A900_W30	arm at +$900, stop behind the 30min extreme	75	72	758.0	789.58	-173.42	-180.65	-230.7	50.05	0.9067	-0.0133	0.0	0.0	343.83	0.5733	2683	3957	9759	11292	0.0	0.0	505.0	0.0	0.0	2186.54	807.5	0.0385	3848.47	0.2052	3752.52	0.2104			
E7	ALL	0.90	2-STRUCTURE-TRAIL	TRAIL_A900_W60	arm at +$900, stop behind the 60min extreme	75	72	789.0	821.88	-142.42	-148.35	-166.66	18.31	0.88	-0.04	0.0	0.0	421.83	0.5067	2857	5555	11002	12835	0.0	100.0	505.0	0.0	0.0	2275.96	521.25	0.0385	3848.47	0.2136	3752.52	0.219			
E7	ALL	0.90	2-STRUCTURE-TRAIL	TRAIL_A1200_W30	arm at +$1200, stop behind the 30min extreme	75	72	828.5	863.02	-102.92	-107.21	-184.03	76.82	0.92	0.0	0.0	0.0	331.33	0.3733	2837	5571	11134	13132	0.0	0.0	505.0	0.0	0.0	2389.9	845.0	0.0385	3848.47	0.2243	3752.52	0.23			
